id,title,placename,state,lga,parish,feature_term,latitude,longitude,source,flag,description,datestart,dateend,linkback,tlcmaplink,layerlink,state_id
a1736c,Browns River,Browns River,TAS,Kingborough,,Populated Place,-42.97000122,147.3099976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1736c,http://tlcmap.org/ghap,1288
a17374,Brumbys New Country,Brumbys New Country,TAS,Meander Valley,,District1,-41.33000183,146.6399994,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a17374,http://tlcmap.org/ghap,1288
a1737b,Brushford,Brushford,TAS,Burnie,,District1,-41.31000137,145.6699982,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1737b,http://tlcmap.org/ghap,1288
a17396,Buckland,Buckland,TAS,Glamorgan-Spring Bay,,Suburb/Locality,-42.59999847,147.7100067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17396,http://tlcmap.org/ghap,1288
a1739e,Budehaven,Budehaven,TAS,Latrobe,,District1,-41.18000031,146.6000061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1739e,http://tlcmap.org/ghap,1288
a173a8,Bulgobac,Bulgobac,TAS,Waratah-Wynyard,,District1,-41.61999893,145.5899963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a173a8,http://tlcmap.org/ghap,1288
a173d7,Bungaree,Bungaree,TAS,King Island,,Suburb/Locality,-39.77999878,143.8999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a173d7,http://tlcmap.org/ghap,1288
a17405,Burnie,Burnie,TAS,Burnie,,Municipality/City,-41.216,145.807,TAS LGA,Only accurate to LGA,SpecLegis,,,,http://tlcmap.org/ghap/search?id=a17405,http://tlcmap.org/ghap,1288
a17406,Burnie,Burnie,TAS,Burnie,,Suburb/Locality,-41.04999924,145.8999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17406,http://tlcmap.org/ghap,1288
a17414,Burns Creek,Burns Creek,TAS,Launceston,,Suburb/Locality,-41.43999863,147.4700012,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17414,http://tlcmap.org/ghap,1288
a1743d,Bushy Park,Bushy Park,TAS,Derwent Valley,,Suburb/Locality,-42.70000076,146.8899994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1743d,http://tlcmap.org/ghap,1288
a17450,Butlers Gorge,Butlers Gorge,TAS,Central Highlands,,Suburb/Locality,-42.27000046,146.2700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17450,http://tlcmap.org/ghap,1288
a17472,Cadbury,Cadbury,TAS,Glenorchy,,"Locality, Unbounded",-42.77999878,147.2599945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17472,http://tlcmap.org/ghap,1288
a17473,Cadburys Estate,Cadburys Estate,TAS,Glenorchy,,Populated Place,-42.839,147.22,TAS LGA,Only accurate to LGA,Superseded,,,,http://tlcmap.org/ghap/search?id=a17473,http://tlcmap.org/ghap,1288
a1747e,Cairns Bay,Cairns Bay,TAS,Huon Valley,,Suburb/Locality,-43.18999863,146.9499969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1747e,http://tlcmap.org/ghap,1288
a17481,Calder,Calder,TAS,Waratah-Wynyard,,Suburb/Locality,-41.06000137,145.6300049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17481,http://tlcmap.org/ghap,1288
a17482,Calder Ferry,Calder Ferry,TAS,West Coast,,Historical locality,-42.41999817,145.7599945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17482,http://tlcmap.org/ghap,1288
a1749d,Cambridge,Cambridge,TAS,Clarence,,Suburb/Locality,-42.83000183,147.4400024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1749d,http://tlcmap.org/ghap,1288
a174a1,Camdale,Camdale,TAS,Burnie,,Suburb/Locality,-41.04000092,145.8399963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a174a1,http://tlcmap.org/ghap,1288
a174ac,Camena,Camena,TAS,Central Coast,,Suburb/Locality,-41.15999985,145.9600067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a174ac,http://tlcmap.org/ghap,1288
a174c3,Campania,Campania,TAS,Southern Midlands,,Suburb/Locality,-42.65999985,147.4199982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a174c3,http://tlcmap.org/ghap,1288
a174ca,Campbell Town,Campbell Town,TAS,Northern Midlands,,Suburb/Locality,-41.93000031,147.4900055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a174ca,http://tlcmap.org/ghap,1288
a174e6,Cantara,Cantara,TAS,Circular Head,,"Locality, Unbounded",-40.81999969,145.1399994,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a174e6,http://tlcmap.org/ghap,1288
a174ee,Cape Barren Island,Cape Barren Island,TAS,Flinders,,Suburb/Locality,-40.36999893,148.0200043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a174ee,http://tlcmap.org/ghap,1288
a17513,Cape Pillar,Cape Pillar,TAS,Tasman,,Suburb/Locality,-43.18000031,147.9299927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17513,http://tlcmap.org/ghap,1288
a17515,Cape Portland,Cape Portland,TAS,Dorset,,Suburb/Locality,-40.77000046,148.0200043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17515,http://tlcmap.org/ghap,1288
a17519,Cape Raoul,Cape Raoul,TAS,Tasman,,Suburb/Locality,-43.20000076,147.7599945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17519,http://tlcmap.org/ghap,1288
a1752f,Cardigan River,Cardigan River,TAS,West Coast,,District1,-42.11999893,145.8300018,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1752f,http://tlcmap.org/ghap,1288
a17538,Carlton,Carlton,TAS,Sorell,,Suburb/Locality,-42.86999893,147.6300049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17538,http://tlcmap.org/ghap,1288
a1753c,Carlton River,Carlton River,TAS,Sorell,,Suburb/Locality,-42.86000061,147.6900024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1753c,http://tlcmap.org/ghap,1288
a1753d,Carmantown,Carmantown,TAS,Central Coast,,"Locality, Unbounded",-41.11000061,146.0500031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1753d,http://tlcmap.org/ghap,1288
a17540,Carnarvon Bay,Carnarvon Bay,TAS,Tasman,,Populated Place,-43.15000153,147.8399963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17540,http://tlcmap.org/ghap,1288
a1754c,Carrick,Carrick,TAS,Meander Valley,,Suburb/Locality,-41.52999878,147.0,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1754c,http://tlcmap.org/ghap,1288
a1756a,Cascades,Cascades,TAS,Hobart,,"Locality, Unbounded",-42.88999939,147.2799988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1756a,http://tlcmap.org/ghap,1288
a1757b,Castle Bridge,Castle Bridge,TAS,Glamorgan-Spring Bay,,Historical locality,-42.02000046,148.0,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1757b,http://tlcmap.org/ghap,1288
a17582,Castle Forbes Bay,Castle Forbes Bay,TAS,Huon Valley,,Suburb/Locality,-43.13000107,146.9700012,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17582,http://tlcmap.org/ghap,1288
a17591,Castra,Castra,TAS,Central Coast,,Suburb/Locality,-41.29999924,146.1100006,Australian Gazetteer,,Gazetted,,,,http://tlcmap.org/ghap/search?id=a17591,http://tlcmap.org/ghap,1288
a175a2,Catamaran,Catamaran,TAS,Huon Valley,,District1,-43.56000137,146.8800049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a175a2,http://tlcmap.org/ghap,1288
a175d5,Caveside,Caveside,TAS,Meander Valley,,Suburb/Locality,-41.59000015,146.4299927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a175d5,http://tlcmap.org/ghap,1288
a175e7,Central Burnie,Central Burnie,TAS,Burnie,,"Locality, Unbounded",-41.04999924,145.8999939,Australian Gazetteer,,Discontinued,,,,http://tlcmap.org/ghap/search?id=a175e7,http://tlcmap.org/ghap,1288
a175e8,Central Castra,Central Castra,TAS,Central Coast,,"Locality, Unbounded",-41.27999878,146.1100006,Australian Gazetteer,,Discontinued,,,,http://tlcmap.org/ghap/search?id=a175e8,http://tlcmap.org/ghap,1288
a175ec,Central Highlands,Central Highlands,TAS,Central Highlands,,Municipality/City,-42.212,146.646,TAS LGA,Only accurate to LGA,SpecLegis,,,,http://tlcmap.org/ghap/search?id=a175ec,http://tlcmap.org/ghap,1288
a175ee,Central Plateau,Central Plateau,TAS,Central Highlands,,Suburb/Locality,-41.83000183,146.5599976,Australian Gazetteer,,Gazetted,,,,http://tlcmap.org/ghap/search?id=a175ee,http://tlcmap.org/ghap,1288
a175f9,Cethana,Cethana,TAS,Kentish,,Suburb/Locality,-41.47000122,146.1600037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a175f9,http://tlcmap.org/ghap,1288
a175fd,Chain Of Lagoons,Chain Of Lagoons,TAS,Break O'Day,,Suburb/Locality,-41.65999985,148.2799988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a175fd,http://tlcmap.org/ghap,1288
a17637,Charlotte Cove,Charlotte Cove,TAS,Huon Valley,,Suburb/Locality,-43.27000046,147.1399994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17637,http://tlcmap.org/ghap,1288
a17639,Charmouth,Charmouth,TAS,Dorset,,District1,-40.77999878,147.9400024,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a17639,http://tlcmap.org/ghap,1288
a17642,Chasm Creek,Chasm Creek,TAS,Burnie,,Suburb/Locality,-41.06000137,145.9600067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17642,http://tlcmap.org/ghap,1288
a17656,Cherry Tree Rise,Cherry Tree Rise,TAS,Brighton,,District1,-42.72000122,147.1900024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17656,http://tlcmap.org/ghap,1288
a1766c,Chigwell,Chigwell,TAS,Glenorchy,,Suburb/Locality,-42.79999924,147.2400055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1766c,http://tlcmap.org/ghap,1288
a17674,Chimney Heights,Chimney Heights,TAS,Break O'Day,,District1,-41.31999969,148.2899933,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a17674,http://tlcmap.org/ghap,1288
a176a1,Christmas Hills,Christmas Hills,TAS,Circular Head,,Suburb/Locality,-40.90000153,144.9900055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a176a1,http://tlcmap.org/ghap,1288
a176a6,Christmas Rock,Christmas Rock,TAS,West Coast,,Historical locality,-42.31999969,145.8899994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a176a6,http://tlcmap.org/ghap,1288
a176a7,Christmas Village,Christmas Village,TAS,Flinders,,District1,-40.45999908,148.3899994,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a176a7,http://tlcmap.org/ghap,1288
a176b0,Chudleigh,Chudleigh,TAS,Meander Valley,,Suburb/Locality,-41.54999924,146.4799957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a176b0,http://tlcmap.org/ghap,1288
a176cc,Circular Head,Circular Head,TAS,Circular Head,,Municipality/City,-41.066,145.012,TAS LGA,Only accurate to LGA,SpecLegis,,,,http://tlcmap.org/ghap/search?id=a176cc,http://tlcmap.org/ghap,1288
a176d9,Claremont,Claremont,TAS,Glenorchy,,Suburb/Locality,-42.79000092,147.25,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a176d9,http://tlcmap.org/ghap,1288
a176db,Clarence,Clarence,TAS,Clarence,,Municipality/City,-42.842,147.438,TAS LGA,Only accurate to LGA,SpecLegis,,,,http://tlcmap.org/ghap/search?id=a176db,http://tlcmap.org/ghap,1288
a176e1,Clarence Point,Clarence Point,TAS,West Tamar,,Suburb/Locality,-41.13000107,146.8099976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a176e1,http://tlcmap.org/ghap,1288
a176e4,Clarendon,Clarendon,TAS,Northern Midlands,,District1,-41.61999893,147.2799988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a176e4,http://tlcmap.org/ghap,1288
a176e7,Clarendon Vale,Clarendon Vale,TAS,Clarence,,Suburb/Locality,-42.88999939,147.4400024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a176e7,http://tlcmap.org/ghap,1288
a176fd,Claude Road,Claude Road,TAS,Kentish,,Suburb/Locality,-41.43000031,146.2700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a176fd,http://tlcmap.org/ghap,1288
a17700,Clayton,Clayton,TAS,Central Coast,,"Locality, Unbounded",-41.15000153,146.2200012,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17700,http://tlcmap.org/ghap,1288
a17713,Clearys Gates,Clearys Gates,TAS,Hobart,,District1,-42.86000061,147.3099976,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a17713,http://tlcmap.org/ghap,1288
a17722,Cleveland,Cleveland,TAS,Northern Midlands,,Suburb/Locality,-41.79999924,147.3999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17722,http://tlcmap.org/ghap,1288
a17724,Cleveland Mill,Cleveland Mill,TAS,Central Highlands,,"Locality, Unbounded",-42.43999863,146.6499939,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a17724,http://tlcmap.org/ghap,1288
a17732,Clifton Beach,Clifton Beach,TAS,Clarence,,Suburb/Locality,-42.97999954,147.5200043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17732,http://tlcmap.org/ghap,1288
a17742,Cluan,Cluan,TAS,Meander Valley,,Suburb/Locality,-41.59000015,146.8300018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17742,http://tlcmap.org/ghap,1288
a177b7,Colebrook,Colebrook,TAS,Southern Midlands,,Suburb/Locality,-42.52999878,147.3600006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a177b7,http://tlcmap.org/ghap,1288
a177bf,Coles Bay,Coles Bay,TAS,Glamorgan-Spring Bay,,Suburb/Locality,-42.11999893,148.2799988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a177bf,http://tlcmap.org/ghap,1288
a177cf,Collins Cap,Collins Cap,TAS,Glenorchy,,District1,-42.84000015,147.1399994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a177cf,http://tlcmap.org/ghap,1288
a177d4,Collinsvale,Collinsvale,TAS,Glenorchy,,Suburb/Locality,-42.84000015,147.1900024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a177d4,http://tlcmap.org/ghap,1288
a177ea,Comstock,Comstock,TAS,West Coast,,Historical locality,-41.88999939,145.2700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a177ea,http://tlcmap.org/ghap,1288
a177ed,Conara,Conara,TAS,Northern Midlands,,Suburb/Locality,-41.83000183,147.4299927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a177ed,http://tlcmap.org/ghap,1288
a17807,Coningham,Coningham,TAS,Kingborough,,Suburb/Locality,-43.06999969,147.2700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17807,http://tlcmap.org/ghap,1288
a1781a,Connellys Marsh,Connellys Marsh,TAS,Sorell,,Suburb/Locality,-42.88000107,147.7100067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1781a,http://tlcmap.org/ghap,1288
a1782d,Cooee,Cooee,TAS,Burnie,,Suburb/Locality,-41.04000092,145.8699951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1782d,http://tlcmap.org/ghap,1288
a1783a,Cookville,Cookville,TAS,Kingborough,,District1,-43.36000061,147.3500061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1783a,http://tlcmap.org/ghap,1288
a1783e,Cooma,Cooma,TAS,Flinders,,District1,-40.22999954,148.1799927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1783e,http://tlcmap.org/ghap,1288
a1784c,Copper Alley,Copper Alley,TAS,Huon Valley,,District1,-43.20000076,147.0599976,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1784c,http://tlcmap.org/ghap,1288
a17851,Copper Creek,Copper Creek,TAS,Circular Head,,"Locality, Unbounded",-40.93000031,145.1000061,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a17851,http://tlcmap.org/ghap,1288
a1785b,Copping,Copping,TAS,Sorell,,Suburb/Locality,-42.81000137,147.8000031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1785b,http://tlcmap.org/ghap,1288
a17863,Corfe Castle,Corfe Castle,TAS,Dorset,,Historical locality,-40.83000183,147.6499939,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a17863,http://tlcmap.org/ghap,1288
a17865,Corinna,Corinna,TAS,Waratah-Wynyard,,Suburb/Locality,-41.65000153,145.0700073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17865,http://tlcmap.org/ghap,1288
a17877,Cornwall,Cornwall,TAS,Break O'Day,,Suburb/Locality,-41.54999924,148.1399994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17877,http://tlcmap.org/ghap,1288
a17882,Corra Linn,Corra Linn,TAS,Launceston,,District1,-41.47999954,147.2299957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17882,http://tlcmap.org/ghap,1288
a178b2,Couta Rocks,Couta Rocks,TAS,Circular Head,,Suburb/Locality,-41.16999817,144.6699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a178b2,http://tlcmap.org/ghap,1288
a178c7,Cowrie Point,Cowrie Point,TAS,Circular Head,,Suburb/Locality,-40.84999847,145.3600006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a178c7,http://tlcmap.org/ghap,1288
a178d5,Crabtree,Crabtree,TAS,Huon Valley,,Suburb/Locality,-42.95000076,147.0700073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a178d5,http://tlcmap.org/ghap,1288
a178e6,Cradle Mountain,Cradle Mountain,TAS,Kentish,,Suburb/Locality,-41.63000107,145.9400024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a178e6,http://tlcmap.org/ghap,1288
a178e9,Cradle Valley,Cradle Valley,TAS,Kentish,,District1,-41.63000107,145.9400024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a178e9,http://tlcmap.org/ghap,1288
a178ec,Cradoc,Cradoc,TAS,Huon Valley,,Suburb/Locality,-43.09999847,147.0299988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a178ec,http://tlcmap.org/ghap,1288
a178f7,Cramps,Cramps,TAS,Central Highlands,,"Locality, Unbounded",-41.86999893,146.8200073,Australian Gazetteer,,Discontinued,,,,http://tlcmap.org/ghap/search?id=a178f7,http://tlcmap.org/ghap,1288
a178f9,Cramps Bay,Cramps Bay,TAS,Central Highlands,,Suburb/Locality,-41.86999893,146.8200073,Australian Gazetteer,,Gazetted,,,,http://tlcmap.org/ghap/search?id=a178f9,http://tlcmap.org/ghap,1288
a178fc,Cranbrook,Cranbrook,TAS,Glamorgan-Spring Bay,,Suburb/Locality,-42.0,148.0599976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a178fc,http://tlcmap.org/ghap,1288
a17903,Crawford,Crawford,TAS,Central Coast,,Historical locality,-41.29000092,146.1300049,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a17903,http://tlcmap.org/ghap,1288
a1790b,Crayfish Creek,Crayfish Creek,TAS,Circular Head,,Suburb/Locality,-40.84999847,145.3899994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1790b,http://tlcmap.org/ghap,1288
a17917,Cremorne,Cremorne,TAS,Clarence,,Suburb/Locality,-42.95000076,147.5299988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17917,http://tlcmap.org/ghap,1288
a1791f,Cressy,Cressy,TAS,Northern Midlands,,Suburb/Locality,-41.68000031,147.0800018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1791f,http://tlcmap.org/ghap,1288
a17936,Crooked Billet,Crooked Billet,TAS,Brighton,,District1,-42.70999908,147.2299957,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a17936,http://tlcmap.org/ghap,1288
a1794e,Crotty,Crotty,TAS,West Coast,,Historical locality,-42.18000031,145.6199951,Australian Gazetteer,,Omitted 14 September 2016,,,,http://tlcmap.org/ghap/search?id=a1794e,http://tlcmap.org/ghap,1288
a1796b,Crystal Downs,Crystal Downs,TAS,Kingborough,,Populated Place,-43.0,147.3099976,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1796b,http://tlcmap.org/ghap,1288
a17972,Cuckoo,Cuckoo,TAS,Dorset,,Suburb/Locality,-41.20999908,147.5700073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17972,http://tlcmap.org/ghap,1288
a17978,Cuckoo Valley,Cuckoo Valley,TAS,Dorset,,District1,-41.20999908,147.5700073,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a17978,http://tlcmap.org/ghap,1288
a1798c,Cuprona,Cuprona,TAS,Central Coast,,Suburb/Locality,-41.13000107,145.9600067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1798c,http://tlcmap.org/ghap,1288
a17997,Currie,Currie,TAS,King Island,,Suburb/Locality,-39.93000031,143.8500061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a17997,http://tlcmap.org/ghap,1288
a179c1,Cygnet,Cygnet,TAS,Huon Valley,,Suburb/Locality,-43.15000153,147.0700073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a179c1,http://tlcmap.org/ghap,1288
a179d4,Dairy Plains,Dairy Plains,TAS,Meander Valley,,Suburb/Locality,-41.58000183,146.5200043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a179d4,http://tlcmap.org/ghap,1288
a179d6,Daisy Dell,Daisy Dell,TAS,Kentish,,District1,-41.54000092,146.0599976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a179d6,http://tlcmap.org/ghap,1288
