id,title,placename,state,lga,parish,feature_term,latitude,longitude,source,flag,description,datestart,dateend,linkback,tlcmaplink,layerlink,state_id
a16a4d,Prince of Wales Bay,Prince of Wales Bay,TAS,GLENORCHY,,cove1,-42.839,147.22,TAS LGA,Only accurate to LGA,,,,,http://tlcmap.org/ghap/search?id=a16a4d,http://tlcmap.org/ghap,1288
a16a4e,King George's Plains,King George's Plains,TAS,,,pasture,,,,,,,,,http://tlcmap.org/ghap/search?id=a16a4e,http://tlcmap.org/ghap,1288
a16a4f,Herdsman's Cove,Herdsman's Cove,TAS,BRIGHTON,,inlet1,-42.72,147.26,TAS LGA,Only accurate to LGA,,,,,http://tlcmap.org/ghap/search?id=a16a4f,http://tlcmap.org/ghap,1288
a16a50,Vanderlin's Island,Vanderlin's Island,TAS,,,point1,,,,,near Schouten's Island; see Doc 1683,,,,http://tlcmap.org/ghap/search?id=a16a50,http://tlcmap.org/ghap,1288
a16a51,Benlomen,Benlomen,TAS,NORTHERN MIDLANDS,,mountain,-41.84,147.46,TAS LGA,Only accurate to LGA,SE Tas - see Doc 1686; ?variant of Ben Lomond State ID 05340,,,,http://tlcmap.org/ghap/search?id=a16a51,http://tlcmap.org/ghap,1288
a16a52,Cape Gloucester,Cape Gloucester,TAS,,,promontory1,,,,,,,,,http://tlcmap.org/ghap/search?id=a16a52,http://tlcmap.org/ghap,1288
a16b6e,Adventure Bay Beach,Adventure Bay Beach,TAS,Kingborough,,Beach,-43.36000061,147.3300018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16b6e,http://tlcmap.org/ghap,1288
a16b6f,Adventure Playground,Adventure Playground,TAS,Hobart,,Reserve,-42.86000061,147.3200073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16b6f,http://tlcmap.org/ghap,1288
a16b70,Aerial Cove,Aerial Cove,TAS,Huon Valley,,Cove,-54.49000168,158.9299927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16b70,http://tlcmap.org/ghap,1288
a16a94,Gloucester Island,Gloucester Island,TAS,,,island1,,,,,see Doc 1836,,,,http://tlcmap.org/ghap/search?id=a16a94,http://tlcmap.org/ghap,1288
a173a7,Bulger Hills,Bulger Hills,TAS,Dorset,,Hill,-41.0,147.6199951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a173a7,http://tlcmap.org/ghap,1288
a174ea,Cape Adansan,Cape Adansan,TAS,Circular Head,,Cape,-41.066,145.012,TAS LGA,Only accurate to LGA,Superseded,,,,http://tlcmap.org/ghap/search?id=a174ea,http://tlcmap.org/ghap,1288
a16a97,Kent Group,Kent Group,TAS,FLINDERS,,island group,-39.45999908,147.3300018,Australian Gazetteer,,,,,,http://tlcmap.org/ghap/search?id=a16a97,http://tlcmap.org/ghap,1288
a175e9,Central Coast,Central Coast,TAS,Central Coast,,Municipality/City,-41.28,146.041,TAS LGA,Only accurate to LGA,SpecLegis,,,,http://tlcmap.org/ghap/search?id=a175e9,http://tlcmap.org/ghap,1288
a16a98,Albatross Island,Albatross Island,TAS,CIRCULAR HEAD,,island1,-40.36999893,144.6499939,Australian Gazetteer,,,,,,http://tlcmap.org/ghap/search?id=a16a98,http://tlcmap.org/ghap,1288
a16a99,Point Ebbs,Point Ebbs,TAS,,,point1,,,,,"a point south of Cape Grim, identified by Matthew Flinders as one thought to be an island by Tasman",,,,http://tlcmap.org/ghap/search?id=a16a99,http://tlcmap.org/ghap,1288
a176d1,Citadel Moat,Citadel Moat,TAS,Derwent Valley,,Lake,-42.813,146.423,TAS LGA,Only accurate to LGA,Superseded,,,,http://tlcmap.org/ghap/search?id=a176d1,http://tlcmap.org/ghap,1288
a16b28,Abbotsford Flat,Abbotsford Flat,TAS,Break O'Day,,Plain,-41.65999985,147.8600006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16b28,http://tlcmap.org/ghap,1288
a16b29,Abbotsham,Abbotsham,TAS,Central Coast,,Suburb/Locality,-41.20999908,146.1699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16b29,http://tlcmap.org/ghap,1288
a16b2a,Abbotts Creek,Abbotts Creek,TAS,Northern Midlands,,Stream,-42.00999832,147.4199982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16b2a,http://tlcmap.org/ghap,1288
a16b2b,Abbotts Hill,Abbotts Hill,TAS,Central Highlands,,Hill,-42.59000015,146.8399963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16b2b,http://tlcmap.org/ghap,1288
a16b2c,Abbotts Hill,Abbotts Hill,TAS,Northern Midlands,,Hill,-42.0,147.4199982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16b2c,http://tlcmap.org/ghap,1288
a16b2d,Abbotts Lookout,Abbotts Lookout,TAS,Derwent Valley,,Hill,-42.77999878,146.6499939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16b2d,http://tlcmap.org/ghap,1288
a16b2e,Abel Creek,Abel Creek,TAS,Derwent Valley,,Stream,-42.68999863,146.3099976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16b2e,http://tlcmap.org/ghap,1288
a16b2f,Abel Gorge,Abel Gorge,TAS,Derwent Valley,,Ravine,-42.74000168,145.9100037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16b2f,http://tlcmap.org/ghap,1288
a16b30,Abel Peak,Abel Peak,TAS,West Coast,,Mountain Peak,-42.45999908,145.8300018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a16b30,http://tlcmap.org/ghap,1288
a168e9,Macquarie Plains,Macquarie Plains,TAS,NORTHERN MIDLANDS,,plain2,-41.84,147.46,TAS LGA,Only accurate to LGA,not the present Macquarie Plains (State ID 1107K); on the N side of Elizabeth River and E of Campbelltown,,,,http://tlcmap.org/ghap/search?id=a168e9,http://tlcmap.org/ghap,1288
a168d7,Macquarie Point,Macquarie Point,TAS,HOBART,,point1,-42.898,147.288,TAS LGA,Only accurate to LGA,not the present Macquarie Point (State ID 2282P) but probably Selfs Point (State ID 5734B); on the W side of the Derwent River at New Town Bay,,,,http://tlcmap.org/ghap/search?id=a168d7,http://tlcmap.org/ghap,1288
a168d8,Mount Nelson,Mount Nelson,TAS,HOBART,,mountain,-42.91999817,147.3300018,Australian Gazetteer,,hill on the W side of the Derwent River about 2km SW by S of Sandy Bay Point and 2km NW of Cartwright Point,,,,http://tlcmap.org/ghap/search?id=a168d8,http://tlcmap.org/ghap,1288
a168d9,Elizabeth Valley,Elizabeth Valley,TAS,SOUTHERN MIDLANDS,,valley,-42.434,147.401,TAS LGA,Only accurate to LGA,valley between Kempton and Melton Mowbray,,,,http://tlcmap.org/ghap/search?id=a168d9,http://tlcmap.org/ghap,1288
a168da,Glen-forsa,Glen-forsa,TAS,SOUTHERN MIDLANDS,,glen,-42.434,147.401,TAS LGA,Only accurate to LGA,narrow valley N of Constitution Hill leading towards Kempton,,,,http://tlcmap.org/ghap/search?id=a168da,http://tlcmap.org/ghap,1288
a168db,Prospect Hill,Prospect Hill,TAS,CENTRAL HIGHLANDS,,hill,-42.212,146.646,TAS LGA,Only accurate to LGA,not the present hill or hills of that name; a hill in Spring Hill Tier,,,,http://tlcmap.org/ghap/search?id=a168db,http://tlcmap.org/ghap,1288
a168dc,Antills Ponds,Antills Ponds,TAS,SOUTHERN MIDLANDS,,locality (unbounded),-42.434,147.401,TAS LGA,Only accurate to LGA,between York Plains to the S and Salt Pan Plains to the N,,,,http://tlcmap.org/ghap/search?id=a168dc,http://tlcmap.org/ghap,1288
a168de,Gordon Plains,Gordon Plains,TAS,NORTHERN MIDLANDS,,plain2,-41.84,147.46,TAS LGA,Only accurate to LGA,on the E bank of the South Esk River in the vicinity of present-day Evandale,,,,http://tlcmap.org/ghap/search?id=a168de,http://tlcmap.org/ghap,1288
a168df,Macquarie Springs,Macquarie Springs,TAS,SOUTHERN MIDLANDS,,locality (unbounded),-42.434,147.401,TAS LGA,Only accurate to LGA,NE of Lake Dulverton below Weedings Hill,,,,http://tlcmap.org/ghap/search?id=a168df,http://tlcmap.org/ghap,1288
a168e0,Meehan Valley,Meehan Valley,TAS,SOUTHERN MIDLANDS,,valley,-42.434,147.401,TAS LGA,Only accurate to LGA,valley to the S of York Plains,,,,http://tlcmap.org/ghap/search?id=a168e0,http://tlcmap.org/ghap,1288
a168e1,Mount Henrietta,Mount Henrietta,TAS,NORTHERN MIDLANDS,,hill,-41.84,147.46,TAS LGA,Only accurate to LGA,possible variant of Ansteys Hill (State ID 5470G),,,,http://tlcmap.org/ghap/search?id=a168e1,http://tlcmap.org/ghap,1288
a168e2,York Plains,York Plains,TAS,SOUTHERN MIDLANDS,,Suburb/Locality,-42.27000046,147.4400024,Australian Gazetteer,,on the E side of the Midland highway about 8km NE of Oatlands,,,,http://tlcmap.org/ghap/search?id=a168e2,http://tlcmap.org/ghap,1288
a168e3,Antill Plains,Antill Plains,TAS,NORTHERN MIDLANDS,,plain2,-41.84,147.46,TAS LGA,Only accurate to LGA,section of the present Argyle Plains (State ID 11329G) immediately S of Elizabeth River;,,,,http://tlcmap.org/ghap/search?id=a168e3,http://tlcmap.org/ghap,1288
a168e4,Argyle Plains,Argyle Plains,TAS,NORTHERN MIDLANDS,,plain2,-42.00999832,147.5299988,Australian Gazetteer,,to the E of the present town of Ross,,,,http://tlcmap.org/ghap/search?id=a168e4,http://tlcmap.org/ghap,1288
a168e5,Cock-Pitt Plains,Cock-Pitt Plains,TAS,NORTHERN MIDLANDS,,plain2,-41.84,147.46,TAS LGA,Only accurate to LGA,variant of Argyle Plains (State ID 11329G),,,,http://tlcmap.org/ghap/search?id=a168e5,http://tlcmap.org/ghap,1288
a168e6,Elizabeth River,Elizabeth River,TAS,NORTHERN MIDLANDS,,stream,-41.91999817,147.4700012,Australian Gazetteer,,"a stream rising in the hills W of Badajos Tier and flowing N, NW and W to join the Macquarie River about 5km W of Campbelltown",,,,http://tlcmap.org/ghap/search?id=a168e6,http://tlcmap.org/ghap,1288
a168e7,Grimes Lagoon,Grimes Lagoon,TAS,NORTHERN MIDLANDS,,lagoon1,-42.11000061,147.4799957,Australian Gazetteer,,Rescinded: a shallow stretch of water about 4km SW of Mona Vale,,,,http://tlcmap.org/ghap/search?id=a168e7,http://tlcmap.org/ghap,1288
a168e8,Maclaine Plains,Maclaine Plains,TAS,NORTHERN MIDLANDS,,plain2,-41.84,147.46,TAS LGA,Only accurate to LGA,part of the present Argyle Plains (State ID 11329G),,,,http://tlcmap.org/ghap/search?id=a168e8,http://tlcmap.org/ghap,1288
a168ea,Macquarie River,Macquarie River,TAS,NORTHERN MIDLANDS,,river,-41.58000183,147.1199951,Australian Gazetteer,,"a river rising in the mountains between Wingys Tier and Parramores Tier and flows S, then W and then generally NW to join the South Esk River near Longford",,,,http://tlcmap.org/ghap/search?id=a168ea,http://tlcmap.org/ghap,1288
a168eb,Mount Campbell,Mount Campbell,TAS,NORTHERN MIDLANDS,,mountain,-41.84,147.46,TAS LGA,Only accurate to LGA,variant of Mount Augusta (State ID 11539F); a mountain on the W side of the Midland Highway about 5km N of Ross and 6km S of Campbelltown,,,,http://tlcmap.org/ghap/search?id=a168eb,http://tlcmap.org/ghap,1288
a168ec,Relief Creek,Relief Creek,TAS,NORTHERN MIDLANDS,,stream,-41.84,147.46,TAS LGA,Only accurate to LGA,"variant of Elizabeth River (State ID 2636N); a stream rising in the hills W of Badajos Tier and flowing N, NW and W to join the Macquarie River about 5km W of Campbelltown",,,,http://tlcmap.org/ghap/search?id=a168ec,http://tlcmap.org/ghap,1288
a168ed,Henrietta Plains,Henrietta Plains,TAS,NORTHERN MIDLANDS,,plain2,-41.84,147.46,TAS LGA,Only accurate to LGA,lying between the Macquarie and South Esk Rivers to the N of the Hummocky Hills,,,,http://tlcmap.org/ghap/search?id=a168ed,http://tlcmap.org/ghap,1288
a168ee,Corri-Linn Cascade,Corri-Linn Cascade,TAS,LAUNCESTON,,stream,-41.361,147.304,TAS LGA,Only accurate to LGA,on the North Esk River about 1.6km E of Patersons Island,,,,http://tlcmap.org/ghap/search?id=a168ee,http://tlcmap.org/ghap,1288
a168ef,Charles Island,Charles Island,TAS,LAUNCESTON,,island2,-41.361,147.304,TAS LGA,Only accurate to LGA,an island in an unidentified location in the North Esk River,,,,http://tlcmap.org/ghap/search?id=a168ef,http://tlcmap.org/ghap,1288
a168f0,Breadalbane Plains,Breadalbane Plains,TAS,NORTHERN MIDLANDS,,plain2,-41.84,147.46,TAS LGA,Only accurate to LGA,lying between the South Esk and North Esk Rivers in the vicinity of present-day Breadalbane (State ID 922P) about 5km S of Launceston,,,,http://tlcmap.org/ghap/search?id=a168f0,http://tlcmap.org/ghap,1288
a168f1,George-Town,George-Town,TAS,GEORGE TOWN,,city,-41.102,147.025,TAS LGA,Only accurate to LGA,on the E side of Port Dalrymple at the mouth of the Tamar River,,,,http://tlcmap.org/ghap/search?id=a168f1,http://tlcmap.org/ghap,1288
a168f2,York Cove,York Cove,TAS,GEORGE TOWN,,cove1,-41.102,147.025,TAS LGA,Only accurate to LGA,a cove in Port Dalrymple near the mouth of the Tamar River,,,,http://tlcmap.org/ghap/search?id=a168f2,http://tlcmap.org/ghap,1288
a168f3,York River,York River,TAS,GEORGE TOWN,,stream,-41.102,147.025,TAS LGA,Only accurate to LGA,variant of York Creek (State ID 19188Q); stream entering Port Dalrymple at York Cove,,,,http://tlcmap.org/ghap/search?id=a168f3,http://tlcmap.org/ghap,1288
a168f4,Lachlan’s Resting Place,Lachlan’s Resting Place,TAS,GEORGE TOWN,,locality (unbounded),-41.102,147.025,TAS LGA,Only accurate to LGA,on the E bank of the Tamar River below the Tippogoree Hills,,,,http://tlcmap.org/ghap/search?id=a168f4,http://tlcmap.org/ghap,1288
a168f5,Cimitiere Valley,Cimitiere Valley,TAS,GEORGE TOWN,,valley,-41.102,147.025,TAS LGA,Only accurate to LGA,about 6km NE of the town of George Town,,,,http://tlcmap.org/ghap/search?id=a168f5,http://tlcmap.org/ghap,1288
a168f6,Campbell-Town,Campbell-Town,TAS,NORTHERN MIDLANDS,,locality (unbounded),-41.84,147.46,TAS LGA,Only accurate to LGA,on theMidland Highway where it crosses Elizabeth River,,,,http://tlcmap.org/ghap/search?id=a168f6,http://tlcmap.org/ghap,1288
a168f7,Perth,Perth,TAS,NORTHERN MIDLANDS,,Suburb/Locality,-41.61999893,147.1699982,Australian Gazetteer,,about 13km S of Launceston and 5km NE by east of Longford,,,,http://tlcmap.org/ghap/search?id=a168f7,http://tlcmap.org/ghap,1288
a168f8,Ross,Ross,TAS,NORTHERN MIDLANDS,,Suburb/Locality,-42.02000046,147.5,Australian Gazetteer,,on the Argyle Plains about 11km S of Campbell Town,,,,http://tlcmap.org/ghap/search?id=a168f8,http://tlcmap.org/ghap,1288
a168f9,Belle Vue,Belle Vue,TAS,SOUTHERN MIDLANDS,,hill,-42.434,147.401,TAS LGA,Only accurate to LGA,variant of Vincents Hill (State ID 13465N); a high hill 5km S by E of Antill Ponds,,,,http://tlcmap.org/ghap/search?id=a168f9,http://tlcmap.org/ghap,1288
a168fa,Curzon Downs,Curzon Downs,TAS,SOUTHERN MIDLANDS,,locality (unbounded),-42.434,147.401,TAS LGA,Only accurate to LGA,unidentified locality S of Spring Hill Tier and Constitution Hill,,,,http://tlcmap.org/ghap/search?id=a168fa,http://tlcmap.org/ghap,1288
a168fb,Curzon Peak,Curzon Peak,TAS,SOUTHERN MIDLANDS,,hill,-42.434,147.401,TAS LGA,Only accurate to LGA,unidentified hill S of Spring Hill Tier and Constitution Hill,,,,http://tlcmap.org/ghap/search?id=a168fb,http://tlcmap.org/ghap,1288
a168fc,Gordon Valley,Gordon Valley,TAS,SOUTHERN MIDLANDS,,valley,-42.434,147.401,TAS LGA,Only accurate to LGA,about 5km S of Oatlands,,,,http://tlcmap.org/ghap/search?id=a168fc,http://tlcmap.org/ghap,1288
a168fd,Meadow Banks,Meadow Banks,TAS,SOUTHERN MIDLANDS,,locality (unbounded),-42.434,147.401,TAS LGA,Only accurate to LGA,on the York Plains,,,,http://tlcmap.org/ghap/search?id=a168fd,http://tlcmap.org/ghap,1288
a168fe,Meredith Forest,Meredith Forest,TAS,SOUTHERN MIDLANDS,,locality (unbounded),-42.434,147.401,TAS LGA,Only accurate to LGA,unidentified locality S of Spring Hill Tier and Constitution Hill,,,,http://tlcmap.org/ghap/search?id=a168fe,http://tlcmap.org/ghap,1288
a16900,Mount Robeck,Mount Robeck,TAS,SOUTHERN MIDLANDS,,hill,-42.434,147.401,TAS LGA,Only accurate to LGA,"possible variant of Weedings Hill (State ID 11321M), Coal Mine Hill (State ID 5486B) or Mount Pleasant (State ID 5524C); a hill near York Plains",,,,http://tlcmap.org/ghap/search?id=a16900,http://tlcmap.org/ghap,1288
a16901,Mount Stewart,Mount Stewart,TAS,SOUTHERN MIDLANDS,,hill,-42.434,147.401,TAS LGA,Only accurate to LGA,"possible variant of Weedings Hill (State ID 11321M), Coal Mine Hill (State ID 5486B) or Mount Pleasant (State ID 5524C); a hill near York Plains",,,,http://tlcmap.org/ghap/search?id=a16901,http://tlcmap.org/ghap,1288
a16902,Oatlands,Oatlands,TAS,SOUTHERN MIDLANDS,,Suburb/Locality,-42.29999924,147.3699951,Australian Gazetteer,,on the Midland Highway at Lake Dulverton,,,,http://tlcmap.org/ghap/search?id=a16902,http://tlcmap.org/ghap,1288
a16903,Sorell Springs,Sorell Springs,TAS,NORTHERN MIDLANDS,,stream,-41.84,147.46,TAS LGA,Only accurate to LGA,variant of Tin Dish Rivulet (State ID 13678T); a small stream rising near Mount Seymour and flowing generally N to join Blackman River near Tunbridge,,,,http://tlcmap.org/ghap/search?id=a16903,http://tlcmap.org/ghap,1288
a16904,Wylde’s Hill,Wylde’s Hill,TAS,SOUTHERN MIDLANDS,,hill,-42.434,147.401,TAS LGA,Only accurate to LGA,"possible variant of Weedings Hill (State ID 11321M), Coal Mine Hill (State ID 5486B) or Mount Pleasant (State ID 5524C); a hill near York Plains",,,,http://tlcmap.org/ghap/search?id=a16904,http://tlcmap.org/ghap,1288
a16905,Brighton,Brighton,TAS,BRIGHTON,,locality (bounded),-42.68999863,147.25,Australian Gazetteer,,about 6km N of Bridgewater and 10km SSE of Bagdad,,,,http://tlcmap.org/ghap/search?id=a16905,http://tlcmap.org/ghap,1288
a16906,Harcourt Hill,Harcourt Hill,TAS,BRIGHTON,,hill,-42.72,147.26,TAS LGA,Only accurate to LGA,probable variant of Elliotts Hill (State ID 8790C); a hill about 2.5km NE by E of Jews Hill,,,,http://tlcmap.org/ghap/search?id=a16906,http://tlcmap.org/ghap,1288
a16907,Lachlan’s River,Lachlan’s River,TAS,DERWENT VALLEY,,river,-42.813,146.423,TAS LGA,Only accurate to LGA,variant of Lachlan River (State ID 5436C); stream rising in north western part of the Wellington Range and flowing north for  about 15km to enter the Derwent River at New Norfolk,,,,http://tlcmap.org/ghap/search?id=a16907,http://tlcmap.org/ghap,1288
a16908,Mount Price,Mount Price,TAS,BRIGHTON,,hill,-42.72,147.26,TAS LGA,Only accurate to LGA,probable variant of Jews Hill (State ID 2012M); northernmost peak on the Meehan Range about 2km ESE of present-day Brighton,,,,http://tlcmap.org/ghap/search?id=a16908,http://tlcmap.org/ghap,1288
a16909,Stonefield Plains,Stonefield Plains,TAS,BRIGHTON,,plain2,-42.72,147.26,TAS LGA,Only accurate to LGA,on the W bank of the Jordan River opposite the junction with Strathallan Rivulet,,,,http://tlcmap.org/ghap/search?id=a16909,http://tlcmap.org/ghap,1288
a1690a,Strathallan Creek,Strathallan Creek,TAS,BRIGHTON,,creek,-42.72,147.26,TAS LGA,Only accurate to LGA,variant of Strathallan Rivulet (State ID 2014R); a watercourse rising near Butlers Hill and running S then W to join the Bagdad Rivulet near Brighton,,,,http://tlcmap.org/ghap/search?id=a1690a,http://tlcmap.org/ghap,1288
a1690b,Thrupp Vale,Thrupp Vale,TAS,BRIGHTON,,valley,-42.72,147.26,TAS LGA,Only accurate to LGA,unidentified location possibly near Gage Brook (State ID 5431P),,,,http://tlcmap.org/ghap/search?id=a1690b,http://tlcmap.org/ghap,1288
a1690c,Mount Bell,Mount Bell,TAS,DERWENT VALLEY,,mountain,-42.813,146.423,TAS LGA,Only accurate to LGA,variant of Belmont (State ID 3180T); on the N side of the Derwent River about 3km SE of Rosegarland,,,,http://tlcmap.org/ghap/search?id=a1690c,http://tlcmap.org/ghap,1288
a1690d,Taylor’s Peak,Taylor’s Peak,TAS,DERWENT VALLEY,,hill,-42.813,146.423,TAS LGA,Only accurate to LGA,probable variant of either Peppermint Hill (State ID 5412H) or Bryn Estyn (State ID 9260J); on the S side of the Derwent River west of New Norfolk,,,,http://tlcmap.org/ghap/search?id=a1690d,http://tlcmap.org/ghap,1288
a1690e,Roseneath,Roseneath,TAS,GLENORCHY,,locality (unbounded),-42.839,147.22,TAS LGA,Only accurate to LGA,on the W bank of the Derwent River near Austins Ferry,,,,http://tlcmap.org/ghap/search?id=a1690e,http://tlcmap.org/ghap,1288
a1690f,Sorell,Sorell,TAS,SORELL,,Suburb/Locality,-42.77999878,147.5599976,Australian Gazetteer,,on the northern shore of Pitt Water about 25km ENE of Hobart,,,,http://tlcmap.org/ghap/search?id=a1690f,http://tlcmap.org/ghap,1288
a16910,Lachlan’s Island,Lachlan’s Island,TAS,GLAMORGAN-SPRING BAY,,island1,-42.266,147.97,TAS LGA,Only accurate to LGA,variant of Lachlan Island (State ID 2995S); an island in Mercury Passage about 5km SE of Johnsons Point and 3km NW of Point Lesueur on Maria Island,,,,http://tlcmap.org/ghap/search?id=a16910,http://tlcmap.org/ghap,1288
a16956,Tasmania,Tasmania,TAS,,,island1,,,,,,,,,http://tlcmap.org/ghap/search?id=a16956,http://tlcmap.org/ghap,1288
a1696d,Van Diemen's Land,Van Diemen's Land,TAS,,,island1,,,,,former name of Tasmania,,,,http://tlcmap.org/ghap/search?id=a1696d,http://tlcmap.org/ghap,1288
a16977,Tasman's Peak,Tasman's Peak,TAS,,,peak1,,,,,"SE Tasmania, north of Maria's Island",,,,http://tlcmap.org/ghap/search?id=a16977,http://tlcmap.org/ghap,1288
a16978,Bass Strait,Bass Strait,TAS,CENTRAL COAST,,strait,-40.70000076,145.7299957,Australian Gazetteer,,,,,,http://tlcmap.org/ghap/search?id=a16978,http://tlcmap.org/ghap,1288
a1697a,Derwent River,Derwent River,TAS,,,river,,,,,"runs through Hobart, Derwent Valley and the Central Highlands",,,,http://tlcmap.org/ghap/search?id=a1697a,http://tlcmap.org/ghap,1288
a1697c,Port Dalrymple,Port Dalrymple,TAS,GEORGE TOWN,,port,-41.13000107,146.8200073,Australian Gazetteer,,,,,,http://tlcmap.org/ghap/search?id=a1697c,http://tlcmap.org/ghap,1288
a16983,Longford,Longford,TAS,NORTHERN MIDLANDS,,suburb,-41.59000015,147.1199951,Australian Gazetteer,,,,,,http://tlcmap.org/ghap/search?id=a16983,http://tlcmap.org/ghap,1288
a1698a,Matilda Bay,Matilda Bay,TAS,GLAMORGAN-SPRING BAY,,bay1,-42.266,147.97,TAS LGA,Only accurate to LGA,"possibly, as suggested by Tim Flannery, former name for Wineglass Bay (State ID 3871J)",,,,http://tlcmap.org/ghap/search?id=a1698a,http://tlcmap.org/ghap,1288
a16a41,Kent's Groups,Kent's Groups,TAS,FLINDERS,,island group,-40.119,148.096,TAS LGA,Only accurate to LGA,"Probably now known as Kent Group, Tas ID 5356C ANPS ID 92823",,,,http://tlcmap.org/ghap/search?id=a16a41,http://tlcmap.org/ghap,1288
a16a42,Point Waterhouse,Point Waterhouse,TAS,DORSET,,point1,-41.07,147.709,TAS LGA,Only accurate to LGA,Probably original of Waterhouse Point ID TAS 1866,,,,http://tlcmap.org/ghap/search?id=a16a42,http://tlcmap.org/ghap,1288
